year,team_qid,team_name,final_position,stage_reached,source_url,notes,brand,brand_name,brand_name_normalized,has_brand,is_champion,is_runner_up,is_top4,is_top8,is_top16,stage_norm
2018,Q34,Sweden,7,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,True,True,quarter-finals
2018,Q159,Russia,8,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,True,True,quarter-finals
2018,Q739,Colombia,9,Round of 16,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2018,Q29,Spain,10,Round of 16,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2018,Q35,Denmark,11,Round of 16,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),hummel,Hummel,hummel,True,False,False,False,False,True,round of 16
2018,Q96,Mexico,12,Round of 16,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2018,Q5140,Portugal,13,Round of 16,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2018,Q39,Switzerland,14,Round of 16,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,True,round of 16
2018,Q17,Japan,15,Round of 16,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2018,Q414,Argentina,16,Round of 16,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2018,Q1049,Senegal,17,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2018,Q794,Iran,18,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2018,Q884,Korea Republic,19,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2018,Q419,Peru,20,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),umbro,Umbro,umbro,True,False,False,False,False,False,group stage
2018,Q1033,Nigeria,21,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2018,Q183,Germany,22,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2018,Q403,Serbia,23,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2018,Q948,Tunisia,24,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),uhlsport,Uhlsport,uhlsport,True,False,False,False,False,False,group stage
2018,Q36,Poland,25,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2018,Q851,Saudi Arabia,26,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2018,Q1028,Morocco,27,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2018,Q189094,Iceland,28,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),erreà,Erreà,erreà,True,False,False,False,False,False,group stage
2018,Q800,Costa Rica,29,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),new balance,New Balance,new balance,True,False,False,False,False,False,group stage
2018,Q408,Australia,30,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2018,Q79,Egypt,31,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2018,Q804,Panama,32,Group stage,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),new balance,New Balance,new balance,True,False,False,False,False,False,group stage
2022,Q414,Argentina,1,Final,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,True,False,True,True,True,final
2022,Q142,France,2,Final,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,True,True,True,True,final
2022,Q223,Croatia,3,Third place match,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,True,True,True,third place match
2022,Q1028,Morocco,4,Third place match,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,True,True,True,third place match
2022,Q55,Netherlands,5,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,True,True,quarter-finals
2022,Q21,England,6,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,True,True,quarter-finals
2022,Q155,Brazil,7,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,True,True,quarter-finals
2022,Q5140,Portugal,8,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,True,True,quarter-finals
2022,Q17,Japan,9,Round of 16,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2022,Q1049,Senegal,10,Round of 16,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,True,round of 16
2022,Q408,Australia,11,Round of 16,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2022,Q39,Switzerland,12,Round of 16,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,True,round of 16
2022,Q29,Spain,13,Round of 16,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2022,Q30,United States,14,Round of 16,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2022,Q36,Poland,15,Round of 16,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2022,Q884,Korea Republic,16,Round of 16,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2022,Q183,Germany,17,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2022,Q736,Ecuador,18,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),marathon,Marathon,marathon,True,False,False,False,False,False,group stage
2022,Q970,Cameroon,19,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),one all sports,One All Sports,one all sports,True,False,False,False,False,False,group stage
2022,Q13393,Uruguay,20,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2022,Q948,Tunisia,21,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),kappa,Kappa,kappa,True,False,False,False,False,False,group stage
2022,Q96,Mexico,22,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2022,Q31,Belgium,23,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2022,Q117,Ghana,24,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2022,Q851,Saudi Arabia,25,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2022,Q794,Iran,26,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),majid,Majid,majid,True,False,False,False,False,False,group stage
2022,Q800,Costa Rica,27,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),new balance,New Balance,new balance,True,False,False,False,False,False,group stage
2022,Q35,Denmark,28,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),hummel,Hummel,hummel,True,False,False,False,False,False,group stage
2022,Q403,Serbia,29,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2022,Q799,Wales,30,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2022,Q241,Canada,31,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2022,Q846,Qatar,32,Group stage,https://www.thesoccerworldcups.com/world_cups/2022_final_standings.php,Host nation; final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
